time,altitude,pitch,roll,yaw,lat,lon,speed,acceleration,temperature,vibrations,landing_force,batt_check,igniter_check,gps_check,Pression
80.565,1949.942,,307.578,133.413,46.78199486,-71.26915759,-51.864,0.139,0.239,4.571,,1,1,1,768.878
81.065,1924.027,,309.864,134.257,46.78199478,-71.26917032,-51.795,0.139,0.408,1.732,,1,1,1,771.376
81.565,1898.146,,312.514,135.719,46.78199469,-71.26918303,-51.726,0.138,0.576,3.635,,1,1,1,773.87
82.065,1872.301,,313.91,136.301,46.7819946,-71.26919585,-51.657,0.137,0.745,9.048,,1,1,1,776.361
82.565,1846.489,,313.734,137.792,46.78199451,-71.26920872,-51.589,0.136,0.913,7.866,,1,1,1,778.849
83.065,1820.711,,315.158,138.074,46.78199441,-71.26922149,-51.521,0.136,1.08,7.379,,1,1,1,781.333
83.565,1794.968,,315.374,139.139,46.78199433,-71.26923416,-51.454,0.135,1.248,1.924,,1,1,1,783.814
84.065,1769.257,,317.3,140.197,46.78199424,-71.26924675,-51.387,0.134,1.415,5.23,,1,1,1,786.292
84.565,1743.581,,318.794,141.24,46.78199415,-71.26925925,-51.32,0.133,1.582,0.486,,1,1,1,788.767
85.065,1717.937,,318.818,141.604,46.78199407,-71.26927169,-51.254,0.132,1.749,4.188,,1,1,1,791.239
85.565,1692.327,,320.923,143.036,46.78199398,-71.2692843,-51.188,0.132,1.916,8.554,,1,1,1,793.707
86.065,1666.749,,322.817,143.081,46.78199389,-71.26929716,-51.122,0.132,2.082,5.118,,1,1,1,796.235
86.565,1641.205,,320.999,144.562,46.7819938,-71.2693102,-51.056,0.132,2.249,1.987,,1,1,1,798.824
87.065,1615.693,,323.892,145.28,46.78199371,-71.26932335,-50.99,0.132,2.415,2.676,,1,1,1,801.409
87.565,1590.215,,322.085,145.161,46.78199361,-71.26933653,-50.923,0.133,2.58,8.111,,1,1,1,803.991
88.065,1564.77,,323.864,146.622,46.78199352,-71.26934981,-50.857,0.133,2.746,8.728,,1,1,1,806.57
88.565,1539.358,,323.758,147.377,46.78199343,-71.26936327,-50.791,0.133,2.911,5.928,,1,1,1,809.146
89.065,1513.979,,325.957,147.653,46.78199333,-71.26937692,-50.725,0.132,3.077,4.35,,1,1,1,811.718
89.565,1488.633,,324.555,148.338,46.78199324,-71.26939064,-50.659,0.131,3.242,1.651,,1,1,1,814.286
90.065,1463.32,,323.883,148.965,46.78199315,-71.26940437,-50.594,0.131,3.406,9.377,,1,1,1,816.852
90.565,1438.039,,325.691,149.439,46.78199305,-71.26941804,-50.529,0.13,3.571,4.762,,1,1,1,819.414
91.065,1412.791,,327.16,149.71,46.78199296,-71.2694317,-50.464,0.13,3.735,3.084,,1,1,1,821.973
91.565,1387.575,,326.058,150.484,46.78199286,-71.26944529,-50.399,0.129,3.899,7.144,,1,1,1,824.528
92.065,1362.392,,328.65,150.34,46.78199276,-71.26945892,-50.335,0.129,4.063,5.896,,1,1,1,827.081
92.565,1337.24,,329.851,150.609,46.78199267,-71.26947254,-50.271,0.128,4.227,6.575,,1,1,1,829.629
93.065,1312.12,,328.411,151.306,46.78199257,-71.269486,-50.208,0.127,4.39,0.72,,1,1,1,832.175
93.565,1287.032,,330.353,150.971,46.78199248,-71.26949934,-50.144,0.126,4.554,5.461,,1,1,1,834.718
94.065,1261.976,,332.441,152.436,46.78199239,-71.26951266,-50.082,0.125,4.717,1.182,,1,1,1,837.257
94.565,1236.951,,333.962,153.754,46.78199229,-71.26952598,-50.019,0.125,4.88,5.076,,1,1,1,839.793
95.065,1211.957,,334.012,153.461,46.78199221,-71.26953926,-49.957,0.124,5.042,9.798,,1,1,1,842.326
95.565,1186.993,,336.631,153.001,46.78199212,-71.26955235,-49.895,0.124,5.205,6.091,,1,1,1,844.856
96.065,1162.061,,339.234,153.611,46.78199202,-71.2695652,-49.834,0.124,5.367,4.911,,1,1,1,847.475
96.565,1137.16,,339.086,153.97,46.78199194,-71.26957789,-49.772,0.124,5.529,7.543,,1,1,1,850.127
97.065,1112.29,,338.372,154.529,46.78199184,-71.26959063,-49.709,0.124,5.691,1.322,,1,1,1,852.776
97.565,1087.45,,336.598,155.54,46.78199176,-71.26960346,-49.647,0.125,5.853,3.232,,1,1,1,855.422
98.065,1062.643,,336.633,156.958,46.78199167,-71.26961645,-49.585,0.125,6.014,8.482,,1,1,1,858.064
98.565,1037.866,,334.653,157.622,46.78199157,-71.26962951,-49.523,0.124,6.175,9.177,,1,1,1,860.703
99.065,1013.12,,336.718,157.786,46.78199148,-71.26964258,-49.461,0.124,6.336,1.803,,1,1,1,863.338
99.565,988.405,,337.88,158.608,46.7819914,-71.26965563,-49.399,0.123,6.497,6.19,,1,1,1,865.971
100.065,963.721,,337.858,159.451,46.7819913,-71.26966868,-49.338,0.123,6.658,0.364,,1,1,1,868.6
100.565,939.067,,339.89,160.254,46.78199121,-71.26968172,-49.276,0.122,6.818,5.247,,1,1,1,871.225
101.065,914.444,,339.605,161.598,46.78199112,-71.26969472,-49.215,0.122,6.979,8.769,,1,1,1,873.848
101.565,889.852,,340.839,162.049,46.78199103,-71.26970766,-49.155,0.121,7.139,3.373,,1,1,1,876.467
102.065,865.29,,343.612,162.461,46.78199094,-71.26972055,-49.094,0.121,7.298,0.873,,1,1,1,879.083
102.565,840.757,,345.997,163.726,46.78199085,-71.26973349,-49.034,0.12,7.458,0.684,,1,1,1,881.695
103.065,816.255,,345.311,164.234,46.78199076,-71.26974641,-48.975,0.119,7.618,6.721,,1,1,1,884.305
103.565,791.782,,345.397,163.901,46.78199067,-71.26975932,-48.915,0.119,7.777,0.991,,1,1,1,886.911
104.065,767.339,,344.412,164.903,46.78199058,-71.26977226,-48.856,0.118,7.936,8.312,,1,1,1,889.515
104.565,742.926,,343.861,165.3,46.78199049,-71.26978525,-48.798,0.117,8.095,3.552,,1,1,1,892.115
105.065,718.542,,346.631,165.31,46.7819904,-71.26979828,-48.739,0.117,8.253,8.768,,1,1,1,894.711
105.565,694.186,,346.44,165.352,46.78199031,-71.26981132,-48.681,0.116,8.412,4.986,,1,1,1,897.305
106.065,669.86,,348.719,166.769,46.78199022,-71.26982425,-48.623,0.116,8.57,0.062,,1,1,1,899.954
106.565,645.563,,350.384,166.384,46.78199013,-71.26983707,-48.565,0.117,8.728,4.599,,1,1,1,902.672
107.065,621.295,,348.5,166.607,46.78199004,-71.26984991,-48.507,0.117,8.886,1.207,,1,1,1,905.386
107.565,597.056,,348.313,167.208,46.78198995,-71.26986279,-48.448,0.117,9.044,7.171,,1,1,1,908.098
108.065,572.847,,348.461,166.842,46.78198986,-71.26987562,-48.39,0.117,9.202,0.034,,1,1,1,910.806
108.565,548.667,,351.348,166.931,46.78198977,-71.26988849,-48.331,0.117,9.359,5.964,,1,1,1,913.511
109.065,524.516,,351.056,166.714,46.78198968,-71.26990125,-48.273,0.117,9.516,8.195,,1,1,1,916.212
109.565,500.394,,350.028,167.643,46.7819896,-71.26991398,-48.215,0.116,9.673,4.801,,1,1,1,918.91
110.065,476.301,,352.181,167.669,46.7819895,-71.26992685,-48.157,0.116,9.83,6.632,,1,1,1,921.605
110.565,452.237,,354.596,167.248,46.78198941,-71.26993962,-48.099,0.116,9.987,4.615,,1,1,1,924.297
111.065,428.202,,354.949,166.988,46.78198933,-71.2699523,-48.041,0.115,10.143,2.232,,1,1,1,926.986
# Chutes deploy
111.068,428.091,,355.315,165.08,46.78198933,-71.26995237,-47.541,215.798,10.299,9.833,,1,1,1,929.671
111.069,428.044,,355.797,54.498,46.78198933,-71.2699524,-47.33,211.127,10.3,8.906,,1,1,1,929.683
111.07,427.997,,358.305,42.379,46.78198933,-71.26995242,-47.121,209.17,10.3,6.143,,1,1,1,929.689
111.071,427.95,,357.151,22.517,46.78198933,-71.26995245,-46.914,207.24,10.301,9.53,,1,1,1,929.694
111.072,427.903,,357.994,-0.963,46.78198933,-71.26995248,-46.708,205.336,10.301,7.632,,1,1,1,929.699
111.073,427.856,,357.839,-5.251,46.78198933,-71.2699525,-46.505,203.458,10.301,4.504,,1,1,1,929.704
111.074,427.81,,356.52,-4.096,46.78198933,-71.26995253,-46.303,201.605,10.301,6.509,,1,1,1,929.71
111.075,427.764,,355.354,-3.95,46.78198933,-71.26995255,-46.103,199.777,10.302,6.482,,1,1,1,929.715
111.076,427.718,,355.442,-2.616,46.78198933,-71.26995258,-45.906,197.974,10.302,5.412,,1,1,1,929.72
111.077,427.672,,356.938,-6.29,46.78198933,-71.26995259,-45.709,196.194,10.302,9.694,,1,1,1,929.725
111.078,427.626,,355.377,-1.595,46.78198933,-71.26995262,-45.515,194.438,10.303,2.935,,1,1,1,929.73
111.079,427.581,,357.295,-9.152,46.78198933,-71.26995265,-45.322,192.705,10.303,0.566,,1,1,1,929.735
111.08,427.535,,356.707,-7.136,46.78198933,-71.26995267,-45.131,190.995,10.303,8.226,,1,1,1,929.74
111.081,427.49,,357.747,-6.507,46.78198933,-71.2699527,-44.942,189.307,10.304,4.568,,1,1,1,929.746
111.082,427.446,,357.698,-3.486,46.78198933,-71.26995272,-44.754,187.642,10.304,3.674,,1,1,1,929.751
111.083,427.401,,358.824,-3.413,46.78198933,-71.26995275,-44.568,185.997,10.304,5.832,,1,1,1,929.756
111.084,427.356,,357.804,-1.295,46.78198933,-71.26995278,-44.384,184.374,10.304,9.501,,1,1,1,929.761
111.085,427.312,,356.514,-0.94,46.78198933,-71.2699528,-44.201,182.772,10.305,1.641,,1,1,1,929.766
111.086,427.268,,357.016,-8.652,46.78198933,-71.26995283,-44.02,181.19,10.305,7.158,,1,1,1,929.77
111.087,427.224,,355.746,-9.251,46.78198932,-71.26995285,-43.84,179.628,10.305,3.831,,1,1,1,929.775
111.088,427.18,,357.013,-7.284,46.78198932,-71.26995288,-43.662,178.086,10.306,9.401,,1,1,1,929.78
111.089,427.137,,357.815,-0.335,46.78198932,-71.26995291,-43.486,176.564,10.306,9.1,,1,1,1,929.785
111.09,427.093,,359.038,-6.85,46.78198932,-71.26995293,-43.311,175.061,10.306,7.62,,1,1,1,929.79
111.091,427.05,,360.521,-4.444,46.78198932,-71.26995296,-43.137,173.576,10.306,2.638,,1,1,1,929.795
111.092,427.007,,361.612,-8.856,46.78198932,-71.26995299,-42.965,172.11,10.307,9.477,,1,1,1,929.8
111.093,426.964,,364.518,-1.118,46.78198932,-71.26995301,-42.794,170.662,10.307,2.006,,1,1,1,929.805
111.094,426.922,,364.917,-8.896,46.78198932,-71.26995303,-42.625,169.232,10.307,2.98,,1,1,1,929.809
111.095,426.879,,364.566,-2.483,46.78198932,-71.26995305,-42.457,167.82,10.308,2.538,,1,1,1,929.814
111.096,426.837,,363.311,-1.764,46.78198932,-71.26995308,-42.291,166.425,10.308,4.21,,1,1,1,929.819
111.097,426.794,,365.275,-2.824,46.78198932,-71.2699531,-42.126,165.047,10.308,5.283,,1,1,1,929.824
111.098,426.752,,365.385,-9.454,46.78198932,-71.26995313,-41.962,163.686,10.308,3.35,,1,1,1,929.828
111.099,426.71,,366.496,-1.633,46.78198932,-71.26995316,-41.8,162.341,10.309,8.546,,1,1,1,929.833
111.1,426.669,,365.305,-6.262,46.78198932,-71.26995318,-41.639,161.012,10.309,0.689,,1,1,1,929.838
111.101,426.627,,367.834,-5.676,46.78198932,-71.26995321,-41.479,159.7,10.309,6.016,,1,1,1,929.842
111.102,426.586,,368.53,-6.071,46.78198932,-71.26995323,-41.321,158.403,10.309,7.486,,1,1,1,929.847
111.103,426.545,,367.151,-1.384,46.78198932,-71.26995326,-41.163,157.121,10.31,0.511,,1,1,1,929.852
111.104,426.503,,369.493,-5.922,46.78198932,-71.26995329,-41.008,155.855,10.31,6.685,,1,1,1,929.856
111.105,426.463,,372.273,-6.032,46.78198932,-71.26995331,-40.853,154.604,10.31,8.323,,1,1,1,929.861
111.106,426.422,,372.833,-8.202,46.78198932,-71.26995334,-40.7,153.367,10.31,8.235,,1,1,1,929.865
111.107,426.381,,372.92,-7.317,46.78198932,-71.26995337,-40.547,152.145,10.311,3.308,,1,1,1,929.87
111.108,426.341,,372.388,-0.892,46.78198932,-71.26995339,-40.397,150.937,10.311,1.016,,1,1,1,929.874
111.109,426.3,,370.498,-2.409,46.78198932,-71.26995342,-40.247,149.743,10.311,1.483,,1,1,1,929.879
111.11,426.26,,369.238,-9.664,46.78198932,-71.26995343,-40.098,148.563,10.312,0.648,,1,1,1,929.884
111.111,426.22,,368.045,-4.549,46.78198932,-71.26995346,-39.951,147.397,10.312,8.583,,1,1,1,929.888
111.112,426.18,,369.754,-2.391,46.78198932,-71.26995348,-39.805,146.244,10.312,2.345,,1,1,1,929.892
111.113,426.141,,368.564,-1.845,46.78198932,-71.26995351,-39.659,145.105,10.312,6.921,,1,1,1,929.897
111.114,426.101,,367.072,-7.33,46.78198932,-71.26995354,-39.515,143.978,10.313,1.937,,1,1,1,929.901
111.115,426.062,,366.69,-5.116,46.78198932,-71.26995356,-39.373,142.864,10.313,6.324,,1,1,1,929.906
111.116,426.022,,367.131,-1.695,46.78198932,-71.26995359,-39.231,141.763,10.313,7.012,,1,1,1,929.91
111.117,425.983,,369.926,-1.264,46.78198932,-71.26995361,-39.09,140.674,10.313,9.252,,1,1,1,929.915
111.118,425.944,,369.167,-9.592,46.78198932,-71.26995364,-38.951,139.597,10.314,1.503,,1,1,1,929.919
111.119,425.905,,367.328,-6.41,46.78198932,-71.26995367,-38.812,138.533,10.314,5.382,,1,1,1,929.923
111.12,425.866,,366.444,-5.045,46.78198932,-71.26995369,-38.675,137.48,10.314,9.456,,1,1,1,929.928
111.121,425.828,,369.442,-3.955,46.78198932,-71.26995372,-38.538,136.439,10.314,8.958,,1,1,1,929.932
111.122,425.789,,367.547,-9.607,46.78198932,-71.26995375,-38.403,135.41,10.315,7.775,,1,1,1,929.936
111.123,425.751,,368.328,-9.792,46.78198932,-71.26995377,-38.268,134.392,10.315,8.395,,1,1,1,929.941
111.124,425.713,,368.692,-7.345,46.78198932,-71.26995378,-38.135,133.385,10.315,7.338,,1,1,1,929.945
111.125,425.675,,371.564,-4.897,46.78198932,-71.26995381,-38.002,132.389,10.315,8.648,,1,1,1,929.949
111.126,425.636,,374.036,-3.47,46.78198932,-71.26995384,-37.869,131.4,10.316,0.279,,1,1,1,929.953
111.127,425.597,,375.008,-4.678,46.78198932,-71.26995386,-37.735,130.411,10.316,5.317,,1,1,1,929.958
111.128,425.558,,376.714,-6.31,46.78198932,-71.26995389,-37.6,129.422,10.316,5.633,,1,1,1,929.962
111.129,425.519,,377.06,-4.285,46.78198932,-71.26995392,-37.466,128.433,10.316,2.196,,1,1,1,929.966
111.13,425.479,,379.425,-0.979,46.78198932,-71.26995394,-37.33,127.445,10.317,6.506,,1,1,1,929.971
111.131,425.439,,379.394,-7.178,46.78198932,-71.26995397,-37.195,126.456,10.317,4.001,,1,1,1,929.975
111.132,425.399,,380.662,-9.987,46.78198932,-71.26995401,-37.058,125.467,10.317,7.088,,1,1,1,929.98
111.133,425.358,,379.593,-5.582,46.78198932,-71.26995403,-36.922,124.479,10.317,0.933,,1,1,1,929.984
111.134,425.317,,380.102,-8.85,46.78198932,-71.26995406,-36.784,123.49,10.318,7.412,,1,1,1,929.989
111.135,425.276,,381.039,-4.774,46.78198932,-71.26995409,-36.647,122.502,10.318,0.871,,1,1,1,929.993
111.137,425.234,,382.418,-2.838,46.78198932,-71.26995411,-36.508,121.513,10.318,4.824,,1,1,1,929.998
111.138,425.192,,380.703,-3.357,46.78198932,-71.26995414,-36.37,120.525,10.318,7.002,,1,1,1,930.003
111.139,425.15,,381.109,-7.165,46.78198932,-71.26995418,-36.23,119.537,10.319,6.445,,1,1,1,930.007
111.14,425.107,,379.812,-5.535,46.78198932,-71.2699542,-36.091,118.549,10.319,3.625,,1,1,1,930.012
111.141,425.064,,378.551,-2.457,46.78198932,-71.26995423,-35.95,117.561,10.319,7.922,,1,1,1,930.017
111.142,425.021,,381.112,-2.595,46.78198932,-71.26995427,-35.809,116.573,10.32,0.655,,1,1,1,930.022
111.144,424.977,,381.149,-7.399,46.78198932,-71.2699543,-35.668,115.586,10.32,5.144,,1,1,1,930.026
111.145,424.933,,383.156,-8.731,46.78198931,-71.26995432,-35.526,114.598,10.32,1.874,,1,1,1,930.031
111.146,424.889,,385.341,-1.459,46.78198931,-71.26995436,-35.384,113.61,10.32,6.839,,1,1,1,930.036
111.147,424.844,,385.469,-0.804,46.78198931,-71.26995439,-35.24,112.623,10.321,2.95,,1,1,1,930.041
111.149,424.799,,386.547,-9.278,46.78198931,-71.26995443,-35.097,111.636,10.321,8.677,,1,1,1,930.046
111.15,424.753,,387.074,-3.384,46.78198931,-71.26995445,-34.953,110.648,10.321,1.039,,1,1,1,930.051
111.151,424.707,,386.586,-6.204,46.78198931,-71.26995449,-34.808,109.661,10.322,3.181,,1,1,1,930.056
111.153,424.661,,387.562,-5.487,46.78198931,-71.26995452,-34.663,108.674,10.322,6.039,,1,1,1,930.062
111.154,424.614,,387.401,-5.201,46.78198931,-71.26995456,-34.517,107.688,10.322,9.81,,1,1,1,930.067
111.155,424.566,,389.317,-3.281,46.78198931,-71.26995458,-34.37,106.701,10.323,9.976,,1,1,1,930.072
111.157,424.519,,390.362,-4.054,46.78198931,-71.26995462,-34.223,105.714,10.323,6.749,,1,1,1,930.077
111.158,424.47,,392.759,-7.23,46.78198931,-71.26995466,-34.075,104.728,10.323,6.812,,1,1,1,930.083
111.16,424.422,,392.514,-7,46.78198931,-71.26995469,-33.927,103.742,10.323,3.852,,1,1,1,930.088
111.161,424.373,,391.97,-7.53,46.78198931,-71.26995473,-33.778,102.755,10.324,9.589,,1,1,1,930.093
111.163,424.323,,394.934,-3.036,46.78198931,-71.26995477,-33.628,101.769,10.324,7.343,,1,1,1,930.099
111.164,424.273,,397.194,-6.061,46.78198931,-71.26995481,-33.478,100.783,10.324,9.829,,1,1,1,930.104
111.166,424.223,,396.234,-2.823,46.78198931,-71.26995485,-33.327,99.798,10.325,4.091,,1,1,1,930.11
111.167,424.172,,398.224,-4.494,46.78198931,-71.26995488,-33.175,98.812,10.325,3.695,,1,1,1,930.116
111.169,424.12,,400.453,-9.241,46.78198931,-71.26995492,-33.023,97.826,10.325,8.496,,1,1,1,930.121
111.17,424.068,,402.016,-6.401,46.78198931,-71.26995496,-32.87,96.841,10.326,6.188,,1,1,1,930.127
111.172,424.015,,403.146,-9.289,46.78198931,-71.269955,-32.716,95.856,10.326,3.966,,1,1,1,930.133
111.173,423.962,,401.646,-5.58,46.78198931,-71.26995504,-32.562,94.871,10.326,9.902,,1,1,1,930.139
111.175,423.909,,403.016,-6.975,46.78198931,-71.26995508,-32.407,93.886,10.327,5.335,,1,1,1,930.145
111.177,423.854,,403.991,-6.578,46.78198931,-71.26995512,-32.251,92.901,10.327,7.615,,1,1,1,930.151
111.178,423.8,,403.252,-2.079,46.78198931,-71.26995517,-32.094,91.916,10.327,1.306,,1,1,1,930.157
111.18,423.744,,404.107,-5.216,46.78198931,-71.26995521,-31.937,90.932,10.328,5.207,,1,1,1,930.163
111.182,423.688,,403.314,-0.954,46.78198931,-71.26995525,-31.779,89.947,10.328,6.517,,1,1,1,930.169
111.184,423.632,,403.145,-2.835,46.78198931,-71.2699553,-31.62,88.963,10.329,8.549,,1,1,1,930.175
111.186,423.574,,402.431,-1.153,46.78198931,-71.26995534,-31.46,87.979,10.329,4.541,,1,1,1,930.182
111.187,423.517,,402.208,-3.145,46.78198931,-71.2699554,-31.3,86.995,10.329,9.292,,1,1,1,930.188
111.189,423.458,,404.77,-8.544,46.78198931,-71.26995543,-31.139,86.012,10.33,3.634,,1,1,1,930.195
111.191,423.399,,407.445,-8.656,46.78198931,-71.26995549,-30.977,85.028,10.33,8.171,,1,1,1,930.201
111.193,423.339,,408.672,-7.152,46.78198931,-71.26995554,-30.814,84.045,10.33,6.314,,1,1,1,930.208
111.195,423.278,,410.508,-9.577,46.78198931,-71.26995558,-30.65,83.062,10.331,7.944,,1,1,1,930.214
111.197,423.217,,411.404,-7.666,46.78198931,-71.26995563,-30.486,82.079,10.331,1.624,,1,1,1,930.221
111.199,423.155,,409.41,-6.352,46.78198931,-71.26995568,-30.321,81.096,10.332,1.636,,1,1,1,930.228
111.201,423.092,,410.096,-8.463,46.78198931,-71.26995574,-30.154,80.113,10.332,9.301,,1,1,1,930.235
111.203,423.029,,408.142,-4.196,46.78198931,-71.26995579,-29.987,79.131,10.332,5.687,,1,1,1,930.242
111.205,422.965,,407.666,-8.913,46.7819893,-71.26995584,-29.819,78.149,10.333,2.46,,1,1,1,930.249
111.208,422.9,,409.021,-3.534,46.7819893,-71.26995589,-29.65,77.166,10.333,1.171,,1,1,1,930.256
111.21,422.834,,407.33,-8.188,46.7819893,-71.26995596,-29.481,76.185,10.334,2.202,,1,1,1,930.263
111.212,422.767,,407.554,-1.818,46.7819893,-71.26995601,-29.31,75.203,10.334,3.347,,1,1,1,930.271
111.214,422.699,,405.809,-0.632,46.7819893,-71.26995606,-29.138,74.222,10.335,8.378,,1,1,1,930.278
111.217,422.631,,406.158,-1.7,46.7819893,-71.26995613,-28.965,73.24,10.335,9.72,,1,1,1,930.286
111.219,422.561,,409.011,-3.026,46.7819893,-71.26995619,-28.792,72.259,10.335,9.517,,1,1,1,930.293
111.222,422.491,,408.346,-3.567,46.7819893,-71.26995625,-28.617,71.279,10.336,6.758,,1,1,1,930.301
111.224,422.42,,409.498,-6.525,46.7819893,-71.26995631,-28.441,70.298,10.336,5.264,,1,1,1,930.309
111.227,422.347,,408.558,-7.918,46.7819893,-71.26995638,-28.264,69.318,10.337,5.71,,1,1,1,930.317
111.229,422.274,,407.591,-5.258,46.7819893,-71.26995644,-28.086,68.338,10.337,5.196,,1,1,1,930.325
111.232,422.2,,409.115,-9.429,46.7819893,-71.26995651,-27.907,67.358,10.338,1.651,,1,1,1,930.333
111.235,422.124,,408.109,-3.561,46.7819893,-71.26995657,-27.727,66.379,10.338,9.381,,1,1,1,930.342
111.237,422.048,,406.524,-3.324,46.7819893,-71.26995665,-27.546,65.4,10.339,8.468,,1,1,1,930.35
111.24,421.97,,406.258,-5.47,46.7819893,-71.26995672,-27.364,64.421,10.339,7.34,,1,1,1,930.359
111.243,421.891,,408.499,-2.632,46.7819893,-71.2699568,-27.18,63.442,10.34,6.554,,1,1,1,930.367
111.246,421.811,,410.15,-2.877,46.7819893,-71.26995686,-26.996,62.464,10.34,6.91,,1,1,1,930.376
111.249,421.73,,411.506,-7.221,46.7819893,-71.26995694,-26.81,61.486,10.341,1.452,,1,1,1,930.385
111.252,421.647,,413.846,-1.898,46.7819893,-71.26995702,-26.623,60.509,10.341,5.164,,1,1,1,930.394
111.255,421.563,,414.981,-9.473,46.7819893,-71.2699571,-26.434,59.531,10.342,0.323,,1,1,1,930.403
111.259,421.478,,413.008,-6.383,46.7819893,-71.26995718,-26.245,58.554,10.342,1.683,,1,1,1,930.413
111.262,421.391,,411.291,-8.36,46.7819893,-71.26995727,-26.054,57.578,10.343,2.284,,1,1,1,930.422
111.265,421.303,,413.72,-2.056,46.78198929,-71.26995735,-25.861,56.602,10.343,9.842,,1,1,1,930.432
111.269,421.213,,416.012,-7.625,46.78198929,-71.26995744,-25.668,55.626,10.344,9.023,,1,1,1,930.442
111.272,421.122,,415.906,-1.371,46.78198929,-71.26995753,-25.473,54.65,10.345,2.311,,1,1,1,930.452
111.276,421.029,,418.589,-0.333,46.78198929,-71.26995762,-25.276,53.675,10.345,7.27,,1,1,1,930.462
111.28,420.934,,419.637,-5.767,46.78198929,-71.26995771,-25.078,52.701,10.346,3.396,,1,1,1,930.472
111.284,420.838,,420.852,-9.719,46.78198929,-71.26995782,-24.879,51.726,10.346,7.386,,1,1,1,930.483
111.288,420.74,,419.987,-2.766,46.78198929,-71.26995791,-24.678,50.753,10.347,1.346,,1,1,1,930.494
111.292,420.64,,418.454,-9.781,46.78198929,-71.26995801,-24.476,49.779,10.348,4.499,,1,1,1,930.505
111.296,420.538,,418.503,-0.321,46.78198929,-71.26995812,-24.271,48.807,10.348,6.13,,1,1,1,930.516
111.3,420.434,,417.653,-5.445,46.78198929,-71.26995822,-24.066,47.834,10.349,7.16,,1,1,1,930.527
111.305,420.328,,416.686,-3.463,46.78198929,-71.26995834,-23.858,46.862,10.35,3.348,,1,1,1,930.539
111.309,420.22,,418.803,-7.26,46.78198929,-71.26995846,-23.649,45.891,10.35,3.183,,1,1,1,930.551
111.314,420.11,,417.806,-8.855,46.78198929,-71.26995858,-23.439,44.921,10.351,2.551,,1,1,1,930.563
111.319,419.997,,418.86,-6.835,46.78198929,-71.2699587,-23.226,43.95,10.352,7.362,,1,1,1,930.575
111.324,419.881,,421.338,-8.704,46.78198928,-71.26995883,-23.012,42.981,10.353,2.075,,1,1,1,930.588
111.329,419.764,,423.804,-4.481,46.78198928,-71.26995896,-22.796,42.012,10.353,1.571,,1,1,1,930.601
111.334,419.643,,423.951,-9.646,46.78198928,-71.26995909,-22.577,41.044,10.354,4.168,,1,1,1,930.614
111.34,419.52,,425.824,-2.869,46.78198928,-71.26995923,-22.357,40.076,10.355,6.177,,1,1,1,930.627
111.345,419.393,,426.09,-7.38,46.78198928,-71.26995938,-22.135,39.109,10.356,1.559,,1,1,1,930.641
111.351,419.264,,425.202,-8.869,46.78198928,-71.26995953,-21.911,38.143,10.356,5.295,,1,1,1,930.655
111.357,419.131,,426.055,-2.162,46.78198928,-71.26995968,-21.684,37.178,10.357,4.7,,1,1,1,930.67
111.364,418.995,,428.658,-6.322,46.78198928,-71.26995985,-21.456,36.213,10.358,3.304,,1,1,1,930.685
111.37,418.855,,427.502,-4.525,46.78198928,-71.26996002,-21.225,35.249,10.359,5.937,,1,1,1,930.7
111.377,418.712,,425.943,-6.099,46.78198928,-71.26996019,-20.992,34.286,10.36,6.056,,1,1,1,930.715
111.384,418.564,,428.872,-3.422,46.78198927,-71.26996037,-20.757,33.324,10.361,1.089,,1,1,1,930.731
111.391,418.412,,428.68,-7.495,46.78198927,-71.26996055,-20.519,32.363,10.362,6.362,,1,1,1,930.748
111.399,418.256,,429.155,-1.407,46.78198927,-71.26996075,-20.278,31.403,10.363,2.992,,1,1,1,930.765
111.407,418.095,,428.626,-6.547,46.78198927,-71.26996096,-20.035,30.444,10.364,3.514,,1,1,1,930.782
111.415,417.93,,429.129,-3.025,46.78198927,-71.26996118,-19.79,29.485,10.365,8.168,,1,1,1,930.8
111.424,417.758,,430.347,-8.157,46.78198927,-71.26996141,-19.541,28.529,10.366,6.372,,1,1,1,930.819
111.433,417.582,,432.128,-7.646,46.78198927,-71.26996164,-19.29,27.574,10.367,8.256,,1,1,1,930.838
111.443,417.399,,432.717,-2.85,46.78198926,-71.26996189,-19.036,26.62,10.368,6.999,,1,1,1,930.858
111.453,417.209,,433.474,-1.643,46.78198926,-71.26996215,-18.779,25.668,10.369,8.444,,1,1,1,930.878
111.463,417.013,,434.084,-5.939,46.78198926,-71.26996243,-18.519,24.717,10.371,4.067,,1,1,1,930.899
111.474,416.809,,435.699,-9.596,46.78198926,-71.26996272,-18.255,23.768,10.372,3.442,,1,1,1,930.921
111.486,416.597,,436.995,-2.328,46.78198926,-71.26996302,-17.988,22.819,10.373,2.896,,1,1,1,930.944
111.498,416.376,,435.705,-8.534,46.78198925,-71.26996334,-17.718,21.873,10.375,2.077,,1,1,1,930.968
111.512,416.146,,438.505,-5.854,46.78198925,-71.26996368,-17.444,20.929,10.376,9.264,,1,1,1,930.992
111.525,415.905,,436.962,-6.727,46.78198925,-71.26996405,-17.166,19.987,10.378,1.711,,1,1,1,931.018
111.54,415.654,,435.982,-1.137,46.78198925,-71.26996443,-16.884,19.047,10.379,6.056,,1,1,1,931.045
